frame,cycle,register,old_val,new_val
189,176680,osc2_pw_lo,$30,$20
189,176687,osc2_pw_hi,$C3,$D3
189,176941,osc1_freq_lo,$D2,$C6
189,176969,osc1_pw_lo,$60,$50
189,176976,osc1_pw_hi,$93,$A3
190,177336,osc3_pw_lo,$E0,$F0
190,177561,osc2_pw_lo,$20,$10
190,177568,osc2_pw_hi,$D3,$E3
190,177782,osc1_freq_lo,$C6,$BA
190,177810,osc1_pw_lo,$50,$40
190,177857,osc1_pw_hi,$A3,$B3
191,178217,osc3_sustain_release,$3A,$00
191,178224,osc3_attack_decay,$20,$0F
191,178507,osc2_pw_lo,$10,$00
191,178514,osc2_pw_hi,$E3,$F3
191,178831,osc1_freq_lo,$BA,$AE
191,178859,osc1_pw_lo,$40,$30
191,178866,osc1_pw_hi,$B3,$C3
192,179427,osc2_pw_lo,$00,$F0
192,179434,osc2_pw_hi,$F3,$02
192,179698,osc1_freq_lo,$AE,$A2
192,179726,osc1_pw_lo,$30,$20
192,179733,osc1_pw_hi,$C3,$D3
193,180121,osc3_sustain_release,$00,$3A
193,180128,osc3_attack_decay,$0F,$20
193,180152,osc3_control,$40,$01
193,180369,osc2_pw_lo,$F0,$E0
193,180376,osc2_pw_hi,$02,$12
193,180635,osc1_freq_lo,$A2,$96
193,180663,osc1_pw_lo,$20,$10
193,180670,osc1_pw_hi,$D3,$E3
194,181032,osc3_freq_lo,$39,$8C
194,181039,osc3_freq_hi,$17,$3A
194,181060,osc3_pw_lo,$F0,$00
194,181067,osc3_pw_hi,$82,$88
194,181077,osc3_control,$01,$15
194,181325,osc2_pw_lo,$E0,$D0
194,181332,osc2_pw_hi,$12,$22
194,181546,osc1_freq_lo,$96,$8A
194,181574,osc1_pw_lo,$10,$00
194,181581,osc1_pw_hi,$E3,$F3
194,181591,osc1_control,$12,$13
195,181919,osc3_freq_lo,$8C,$9C
195,181926,osc3_freq_hi,$3A,$0B
195,181964,osc3_control,$15,$40
195,182179,osc2_pw_lo,$D0,$C0
195,182186,osc2_pw_hi,$22,$32
195,182540,osc1_freq_lo,$8A,$7E
195,182568,osc1_pw_lo,$00,$F0
195,182575,osc1_pw_hi,$F3,$02
196,182963,osc3_pw_lo,$00,$70
196,182970,osc3_pw_hi,$88,$81
196,183188,osc2_pw_lo,$C0,$B0
196,183195,osc2_pw_hi,$32,$42
196,183459,osc1_freq_lo,$7E,$72
196,183487,osc1_pw_lo,$F0,$E0
196,183494,osc1_pw_hi,$02,$12
197,183818,osc3_pw_lo,$70,$B0
197,184083,osc2_pw_lo,$B0,$A0
197,184090,osc2_pw_hi,$42,$52
197,184309,osc1_freq_lo,$72,$66
197,184337,osc1_pw_lo,$E0,$D0
197,184344,osc1_pw_hi,$12,$22
198,184770,osc3_pw_lo,$B0,$F0
198,184995,osc2_pw_lo,$A0,$90
198,185002,osc2_pw_hi,$52,$62
198,185256,osc1_freq_lo,$66,$5A
198,185284,osc1_pw_lo,$D0,$C0
198,185291,osc1_pw_hi,$22,$32
198,185301,osc1_control,$13,$12
199,185651,osc3_pw_lo,$F0,$30
199,185658,osc3_pw_hi,$81,$82
199,185876,osc2_pw_lo,$90,$80
199,185883,osc2_pw_hi,$62,$72
199,186097,osc1_freq_lo,$5A,$4E
199,186125,osc1_pw_lo,$C0,$B0
199,186172,osc1_pw_hi,$32,$42
200,186509,osc3_pw_lo,$30,$70
200,186791,osc2_pw_lo,$80,$70
200,186798,osc2_pw_hi,$72,$82
200,187019,osc1_freq_lo,$4E,$42
200,187047,osc1_pw_lo,$B0,$A0
200,187054,osc1_pw_hi,$42,$52
201,187437,osc3_pw_lo,$70,$80
201,187674,osc2_pw_lo,$70,$80
201,187935,osc1_freq_lo,$42,$36
201,187963,osc1_pw_lo,$A0,$90
201,187970,osc1_pw_hi,$52,$62
202,188290,osc3_pw_lo,$80,$90
202,188555,osc2_pw_lo,$80,$90
202,188776,osc1_freq_lo,$36,$2A
202,188804,osc1_pw_lo,$90,$80
202,188811,osc1_pw_hi,$62,$72
203,189171,osc3_pw_lo,$90,$A0
203,189396,osc2_pw_lo,$90,$A0
203,189667,osc1_freq_lo,$2A,$1E
203,189695,osc1_pw_lo,$80,$70
203,189702,osc1_pw_hi,$72,$82
204,190069,osc3_pw_lo,$A0,$B0
204,190301,osc2_pw_lo,$A0,$B0
204,190541,osc1_freq_lo,$1E,$12
204,190609,osc1_pw_lo,$70,$80
205,190961,osc3_pw_lo,$B0,$C0
205,191226,osc2_pw_lo,$B0,$C0
205,191447,osc1_freq_lo,$12,$06
205,191475,osc1_pw_lo,$80,$90
206,191842,osc3_pw_lo,$C0,$D0
206,192067,osc2_pw_lo,$C0,$D0
206,192328,osc1_freq_lo,$06,$FA
206,192335,osc1_freq_hi,$25,$24
206,192356,osc1_pw_lo,$90,$A0
207,192683,osc3_pw_lo,$D0,$E0
207,192948,osc2_pw_lo,$D0,$E0
207,193169,osc1_freq_lo,$FA,$EE
207,193197,osc1_pw_lo,$A0,$B0
208,193564,osc3_pw_lo,$E0,$F0
208,193789,osc2_pw_lo,$E0,$F0
208,194050,osc1_freq_lo,$EE,$E2
208,194078,osc1_pw_lo,$B0,$C0
209,194509,osc3_sustain_release,$3A,$00
209,194516,osc3_attack_decay,$20,$0F
209,194759,osc2_pw_lo,$F0,$00
209,194766,osc2_pw_hi,$82,$83
209,195123,osc1_freq_lo,$E2,$D6
209,195151,osc1_pw_lo,$C0,$D0
210,195719,osc2_pw_lo,$00,$10
210,195950,osc1_freq_lo,$D6,$CA
210,195978,osc1_pw_lo,$D0,$E0
211,196373,osc3_sustain_release,$00,$3A
211,196380,osc3_attack_decay,$0F,$20
211,196404,osc3_control,$40,$01
211,196621,osc2_pw_lo,$10,$20
211,196887,osc1_freq_lo,$CA,$BE
211,196915,osc1_pw_lo,$E0,$F0
212,197324,osc3_freq_lo,$9C,$8C
212,197331,osc3_freq_hi,$0B,$3A
212,197352,osc3_pw_lo,$F0,$00
212,197359,osc3_pw_hi,$82,$88
212,197369,osc3_control,$01,$15
212,197577,osc2_pw_lo,$20,$30
212,197838,osc1_freq_lo,$BE,$B2
212,197866,osc1_pw_lo,$F0,$00
212,197873,osc1_pw_hi,$82,$83
212,197883,osc1_control,$12,$13
213,198171,osc3_freq_lo,$8C,$9C
213,198178,osc3_freq_hi,$3A,$0B
213,198216,osc3_control,$15,$40
213,198471,osc2_pw_lo,$30,$40
213,198792,osc1_freq_lo,$B2,$A6
213,198820,osc1_pw_lo,$00,$10
214,199215,osc3_pw_lo,$00,$70
214,199222,osc3_pw_hi,$88,$81
214,199480,osc2_pw_lo,$40,$50
214,199711,osc1_freq_lo,$A6,$9A
214,199739,osc1_pw_lo,$10,$20
215,200110,osc3_pw_lo,$70,$B0
215,200335,osc2_pw_lo,$50,$60
215,200601,osc1_freq_lo,$9A,$8E
215,200629,osc1_pw_lo,$20,$30
216,201022,osc3_pw_lo,$B0,$F0
216,201287,osc2_pw_lo,$60,$70
216,201508,osc1_freq_lo,$8E,$82
216,201536,osc1_pw_lo,$30,$40
216,201553,osc1_control,$13,$12
217,201903,osc3_pw_lo,$F0,$30
217,201910,osc3_pw_hi,$81,$82
217,202128,osc2_pw_lo,$70,$80
217,202389,osc1_freq_lo,$82,$76
217,202417,osc1_pw_lo,$40,$50
218,202887,osc3_pw_lo,$30,$70
218,203216,osc2_pw_lo,$80,$90
218,203488,osc1_freq_lo,$76,$6A
218,203516,osc1_pw_lo,$50,$60
219,203916,osc3_pw_lo,$70,$80
219,204155,osc2_pw_lo,$90,$A0
219,204380,osc1_freq_lo,$6A,$5E
219,204448,osc1_pw_lo,$60,$70
220,204780,osc3_pw_lo,$80,$90
220,205194,osc2_pw_lo,$A0,$B0
220,205481,osc1_freq_lo,$5E,$52
220,205549,osc1_pw_lo,$70,$80
221,205980,osc3_freq_lo,$9C,$B2
221,206008,osc3_pw_lo,$90,$A0
221,206273,osc2_pw_lo,$B0,$C0
221,206494,osc1_freq_lo,$52,$46
221,206522,osc1_pw_lo,$80,$90
222,207006,osc3_freq_lo,$B2,$C8
222,207034,osc3_pw_lo,$A0,$B0
222,207306,osc2_pw_lo,$C0,$D0
222,207534,osc1_freq_lo,$46,$3A
222,207562,osc1_pw_lo,$90,$A0
223,208056,osc3_freq_lo,$C8,$B2
223,208084,osc3_pw_lo,$B0,$C0
223,208349,osc2_pw_lo,$D0,$E0
223,208570,osc1_freq_lo,$3A,$2E
223,208598,osc1_pw_lo,$A0,$B0
224,209067,osc3_freq_lo,$B2,$9C
224,209095,osc3_pw_lo,$C0,$D0
224,209320,osc2_pw_lo,$E0,$F0
224,209581,osc1_freq_lo,$2E,$22
224,209609,osc1_pw_lo,$B0,$C0
225,210078,osc3_freq_lo,$9C,$86
225,210106,osc3_pw_lo,$D0,$E0
225,210331,osc2_pw_lo,$F0,$00
225,210338,osc2_pw_hi,$83,$84
225,210592,osc1_freq_lo,$22,$16
225,210620,osc1_pw_lo,$C0,$D0
226,211095,osc3_freq_lo,$86,$70
226,211123,osc3_pw_lo,$E0,$F0
226,211348,osc2_pw_lo,$00,$10
