frame,cycle,register,old_val,new_val
44,49146,osc1_freq_lo,$A1,$39
44,49153,osc1_freq_hi,$1B,$17
44,49174,osc1_pw_lo,$00,$A0
44,49213,filter_freq_hi,$2F,$1A
45,49562,osc3_pw_lo,$30,$A0
45,49849,osc2_pw_lo,$F0,$20
45,49856,osc2_pw_hi,$06,$07
45,49866,osc2_control,$41,$11
45,50200,osc1_pw_lo,$A0,$40
45,50207,osc1_pw_hi,$04,$05
45,50273,filter_freq_hi,$1A,$05
46,50584,osc3_pw_lo,$A0,$10
46,50631,osc3_pw_hi,$08,$09
46,50641,osc3_control,$41,$40
46,50851,osc2_pw_lo,$20,$50
46,50868,osc2_control,$11,$40
46,51023,osc1_freq_lo,$39,$6E
46,51030,osc1_freq_hi,$17,$12
46,51051,osc1_pw_lo,$40,$E0
46,51068,osc1_control,$21,$20
47,51418,osc3_pw_lo,$10,$80
47,51650,osc2_pw_lo,$50,$80
47,51667,osc2_control,$40,$10
47,51922,osc1_pw_lo,$E0,$80
47,51929,osc1_pw_hi,$05,$06
47,51961,filter_freq_hi,$05,$06
48,52256,osc3_pw_lo,$80,$F0
48,52530,osc2_pw_lo,$80,$B0
48,52547,osc2_control,$10,$40
48,52738,osc1_freq_lo,$6E,$D0
48,52745,osc1_freq_hi,$12,$22
48,52766,osc1_pw_lo,$80,$20
48,52773,osc1_pw_hi,$06,$07
48,52805,filter_freq_hi,$06,$07
49,53260,osc3_sustain_release,$CB,$01
49,53267,osc3_attack_decay,$07,$0F
49,53692,osc2_control,$40,$10
49,54086,filter_freq_hi,$07,$08
50,54422,osc3_pw_lo,$F0,$60
50,54429,osc3_pw_hi,$09,$0A
50,54748,osc2_pw_lo,$B0,$C0
50,54765,osc2_control,$10,$40
50,54973,osc1_freq_lo,$D0,$A1
50,54980,osc1_freq_hi,$22,$1B
50,55001,osc1_pw_lo,$20,$C0
50,55080,filter_freq_hi,$08,$09
51,55547,osc3_sustain_release,$01,$EA
51,55554,osc3_attack_decay,$0F,$07
51,55618,osc3_control,$40,$01
51,55996,osc2_sustain_release,$A8,$48
51,56003,osc2_attack_decay,$02,$00
51,56027,osc2_control,$40,$41
51,56408,osc1_control,$20,$09
51,56441,filter_freq_hi,$09,$0A
51,56458,filter_mode_volume,$3F,$7F
52,56834,osc3_freq_lo,$9D,$30
52,56841,osc3_freq_hi,$04,$FD
52,56862,osc3_pw_lo,$60,$00
52,56869,osc3_pw_hi,$0A,$08
52,56879,osc3_control,$01,$81
52,57137,osc2_freq_lo,$3A,$E5
52,57144,osc2_freq_hi,$17,$5C
52,57165,osc2_pw_lo,$C0,$F0
52,57172,osc2_pw_hi,$07,$03
52,57182,osc2_control,$41,$81
52,57406,osc1_freq_lo,$A1,$D0
52,57413,osc1_freq_hi,$1B,$22
52,57434,osc1_pw_lo,$C0,$60
52,57441,osc1_pw_hi,$07,$08
52,57451,osc1_control,$09,$21
52,57473,filter_freq_hi,$0A,$FE
53,57840,osc3_freq_lo,$30,$D2
53,57847,osc3_freq_hi,$FD,$0D
53,57885,osc3_control,$81,$41
53,58067,osc2_freq_lo,$E5,$3A
53,58074,osc2_freq_hi,$5C,$17
53,58095,osc2_pw_lo,$F0,$E0
53,58102,osc2_pw_hi,$03,$04
53,58112,osc2_control,$81,$41
53,58391,osc1_pw_lo,$60,$00
53,58398,osc1_pw_hi,$08,$09
53,58430,filter_freq_hi,$FE,$FF
54,58764,osc3_freq_lo,$D2,$F7
54,58771,osc3_freq_hi,$0D,$0A
54,58809,osc3_control,$41,$40
54,59067,osc2_freq_lo,$3A,$E5
54,59074,osc2_freq_hi,$17,$5C
54,59095,osc2_pw_lo,$E0,$D0
54,59102,osc2_pw_hi,$04,$05
54,59112,osc2_control,$41,$11
54,59303,osc1_freq_lo,$D0,$A1
54,59310,osc1_freq_hi,$22,$1B
54,59331,osc1_pw_lo,$00,$A0
54,59370,filter_freq_hi,$FF,$00
55,59858,osc3_freq_lo,$F7,$AE
55,59865,osc3_freq_hi,$0A,$57
55,59903,osc3_control,$40,$80
55,60215,osc2_freq_lo,$E5,$3A
55,60222,osc2_freq_hi,$5C,$17
55,60243,osc2_pw_lo,$D0,$C0
55,60250,osc2_pw_hi,$05,$06
55,60260,osc2_control,$11,$41
55,60629,osc1_pw_lo,$A0,$40
55,60636,osc1_pw_hi,$09,$0A
55,60668,filter_freq_hi,$00,$01
56,61034,osc3_freq_lo,$AE,$44
56,61041,osc3_freq_hi,$57,$37
56,61079,osc3_control,$80,$14
56,61375,osc2_pw_lo,$C0,$F0
56,61587,osc1_freq_lo,$A1,$39
56,61594,osc1_freq_hi,$1B,$17
56,61615,osc1_pw_lo,$40,$E0
56,61654,filter_freq_hi,$01,$02
57,62042,osc3_freq_lo,$44,$AE
57,62049,osc3_freq_hi,$37,$57
57,62087,osc3_control,$14,$80
57,62397,osc2_pw_lo,$F0,$20
57,62404,osc2_pw_hi,$06,$07
57,62414,osc2_control,$41,$11
57,62708,osc1_pw_lo,$E0,$80
57,62715,osc1_pw_hi,$0A,$0B
57,62781,filter_freq_hi,$02,$03
58,63152,osc3_freq_lo,$AE,$44
58,63159,osc3_freq_hi,$57,$37
58,63197,osc3_control,$80,$14
58,63447,osc2_pw_lo,$20,$50
58,63464,osc2_control,$11,$40
58,63619,osc1_freq_lo,$39,$6E
58,63626,osc1_freq_hi,$17,$12
58,63647,osc1_pw_lo,$80,$20
58,63654,osc1_pw_hi,$0B,$0C
58,63664,osc1_control,$21,$20
58,63686,filter_freq_hi,$03,$04
