Loaded: SID/unboxed_laxity_fresh.sf2 @ $0D7E
Mem[$0D80]: 4C 89 0D 4C 91 0D   (INIT)
Mem[$0D83]: 4C 91 0D 4C 9B 0D   (PLAY)
Calling INIT @ $0D80...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
Running 300 frames via PLAY @ $0D83...
frame,cycle,register,old_val,new_val
40,35700,osc1_freq_lo,$00,$27
40,35707,osc1_freq_hi,$00,$01
40,35728,osc1_pw_lo,$00,$2E
40,35735,osc1_pw_hi,$00,$14
40,35745,osc1_control,$00,$20
--- Frame 40: 12 SID changes ---
41,36013,osc1_freq_lo,$27,$00
41,36020,osc1_freq_hi,$01,$00
41,36041,osc1_pw_lo,$2E,$00
41,36048,osc1_pw_hi,$14,$00
41,36058,osc1_control,$20,$00
41,36312,osc2_pw_lo,$2D,$92
41,36511,osc1_freq_lo,$00,$27
41,36518,osc1_freq_hi,$00,$01
41,36539,osc1_pw_lo,$00,$AC
41,36546,osc1_pw_hi,$00,$14
41,36556,osc1_control,$00,$20
--- Frame 41: 11 SID changes ---
42,36864,osc1_freq_lo,$27,$00
42,36871,osc1_freq_hi,$01,$00
42,36892,osc1_pw_lo,$AC,$00
42,36899,osc1_pw_hi,$14,$00
42,36909,osc1_control,$20,$00
42,37123,osc2_pw_lo,$92,$F7
42,37362,osc1_freq_lo,$00,$27
42,37369,osc1_freq_hi,$00,$01
42,37390,osc1_pw_lo,$00,$2A
42,37397,osc1_pw_hi,$00,$15
42,37407,osc1_control,$00,$20
--- Frame 42: 11 SID changes ---
43,37675,osc1_freq_lo,$27,$00
43,37682,osc1_freq_hi,$01,$00
43,37703,osc1_pw_lo,$2A,$00
43,37710,osc1_pw_hi,$15,$00
43,37720,osc1_control,$20,$00
43,37974,osc2_pw_lo,$F7,$5C
43,37981,osc2_pw_hi,$10,$11
43,38173,osc1_freq_lo,$00,$27
43,38180,osc1_freq_hi,$00,$01
43,38201,osc1_pw_lo,$00,$A8
43,38208,osc1_pw_hi,$00,$15
43,38218,osc1_control,$00,$20
--- Frame 43: 12 SID changes ---
44,38526,osc1_freq_lo,$27,$00
44,38533,osc1_freq_hi,$01,$00
44,38554,osc1_pw_lo,$A8,$00
44,38561,osc1_pw_hi,$15,$00
44,38571,osc1_control,$20,$00
44,38785,osc2_pw_lo,$5C,$C1
44,39024,osc1_freq_lo,$00,$27
44,39031,osc1_freq_hi,$00,$01
44,39052,osc1_pw_lo,$00,$26
44,39059,osc1_pw_hi,$00,$16
44,39069,osc1_control,$00,$20
--- Frame 44: 11 SID changes ---
45,39337,osc1_freq_lo,$27,$00
45,39344,osc1_freq_hi,$01,$00
45,39365,osc1_pw_lo,$26,$00
45,39372,osc1_pw_hi,$16,$00
45,39382,osc1_control,$20,$00
45,39636,osc2_pw_lo,$C1,$26
45,39643,osc2_pw_hi,$11,$12
45,39835,osc1_freq_lo,$00,$27
45,39842,osc1_freq_hi,$00,$01
45,39863,osc1_pw_lo,$00,$A4
45,39870,osc1_pw_hi,$00,$16
45,39880,osc1_control,$00,$20
--- Frame 45: 12 SID changes ---
46,40188,osc1_freq_lo,$27,$00
46,40195,osc1_freq_hi,$01,$00
46,40216,osc1_pw_lo,$A4,$00
46,40223,osc1_pw_hi,$16,$00
46,40233,osc1_control,$20,$00
46,40447,osc2_pw_lo,$26,$8B
46,40686,osc1_freq_lo,$00,$27
