Loaded: Rhaa_Lovely_II_tune_2.prg @ $1000
Mem[$18D7]: A9 03 8D 01 10 A9   (INIT)
Mem[$1377]: EE 44 10 A2 00 AD   (PLAY)
Calling INIT @ $18D7 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $1377...
frame,cycle,register,old_val,new_val
143,117620,osc1_pw_hi,$01,$02
--- Frame 143: 2 SID changes ---
144,118391,osc1_pw_lo,$00,$80
--- Frame 144: 1 SID changes ---
145,119189,osc1_pw_lo,$80,$00
145,119202,osc1_pw_hi,$02,$03
--- Frame 145: 2 SID changes ---
146,119947,osc1_pw_lo,$00,$80
--- Frame 146: 1 SID changes ---
147,120741,osc1_pw_lo,$80,$00
147,120754,osc1_pw_hi,$03,$04
--- Frame 147: 2 SID changes ---
148,121539,osc1_pw_lo,$00,$80
--- Frame 148: 1 SID changes ---
149,122297,osc1_pw_lo,$80,$00
149,122310,osc1_pw_hi,$04,$05
--- Frame 149: 2 SID changes ---
150,123121,osc1_pw_lo,$00,$80
--- Frame 150: 1 SID changes ---
151,123879,osc1_pw_lo,$80,$00
151,123892,osc1_pw_hi,$05,$06
--- Frame 151: 2 SID changes ---
152,124642,osc1_pw_lo,$00,$80
152,124907,osc1_control,$41,$00
152,124911,osc1_pw_lo,$80,$00
152,124923,osc1_pw_hi,$06,$01
152,125011,osc1_freq_hi,$04,$08
152,125022,osc1_freq_lo,$30,$61
152,125050,osc1_control,$00,$41
--- Frame 152: 7 SID changes ---
153,125737,osc1_control,$41,$81
153,125741,osc1_freq_hi,$08,$81
--- Frame 153: 2 SID changes ---
154,126374,osc1_freq_hi,$81,$08
154,126445,osc1_control,$81,$41
154,126461,osc1_pw_lo,$00,$80
--- Frame 154: 3 SID changes ---
155,127219,osc1_pw_lo,$80,$00
155,127232,osc1_pw_hi,$01,$02
--- Frame 155: 2 SID changes ---
156,128043,osc1_pw_lo,$00,$80
--- Frame 156: 1 SID changes ---
157,128801,osc1_pw_lo,$80,$00
157,128814,osc1_pw_hi,$02,$03
--- Frame 157: 2 SID changes ---
158,129559,osc1_pw_lo,$00,$80
158,129824,osc1_control,$41,$00
158,129828,osc1_pw_lo,$80,$00
158,129840,osc1_pw_hi,$03,$01
158,129928,osc1_freq_hi,$08,$04
158,129939,osc1_freq_lo,$61,$B4
158,129967,osc1_control,$00,$41
--- Frame 158: 7 SID changes ---
159,130664,osc1_control,$41,$81
159,130668,osc1_freq_hi,$04,$81
--- Frame 159: 2 SID changes ---
160,131261,osc1_freq_hi,$81,$04
160,131372,osc1_control,$81,$41
160,131388,osc1_pw_lo,$00,$80
--- Frame 160: 3 SID changes ---
161,132146,osc1_pw_lo,$80,$00
161,132159,osc1_pw_hi,$01,$02
--- Frame 161: 2 SID changes ---
162,132930,osc1_pw_lo,$00,$80
--- Frame 162: 1 SID changes ---
163,133728,osc1_pw_lo,$80,$00
163,133741,osc1_pw_hi,$02,$03
--- Frame 163: 2 SID changes ---
164,134486,osc1_pw_lo,$00,$80
164,134751,osc1_control,$41,$00
164,134755,osc1_pw_lo,$80,$00
164,134767,osc1_pw_hi,$03,$01
164,134894,osc1_control,$00,$41
--- Frame 164: 5 SID changes ---
165,135581,osc1_control,$41,$81
165,135585,osc1_freq_hi,$04,$81
--- Frame 165: 2 SID changes ---
166,136178,osc1_freq_hi,$81,$04
166,136249,osc1_control,$81,$41
166,136305,osc1_pw_lo,$00,$80
--- Frame 166: 3 SID changes ---
167,137063,osc1_pw_lo,$80,$00
167,137076,osc1_pw_hi,$01,$02
--- Frame 167: 2 SID changes ---
168,137847,osc1_pw_lo,$00,$80
--- Frame 168: 1 SID changes ---
169,138645,osc1_pw_lo,$80,$00
169,138658,osc1_pw_hi,$02,$03
--- Frame 169: 2 SID changes ---
170,139403,osc1_pw_lo,$00,$80
170,139668,osc1_control,$41,$00
170,139672,osc1_pw_lo,$80,$00
170,139684,osc1_pw_hi,$03,$01
170,139772,osc1_freq_hi,$04,$06
170,139783,osc1_freq_lo,$B4,$47
170,139811,osc1_control,$00,$41
--- Frame 170: 7 SID changes ---
171,140508,osc1_control,$41,$81
171,140512,osc1_freq_hi,$06,$81
--- Frame 171: 2 SID changes ---
172,141105,osc1_freq_hi,$81,$06
172,141176,osc1_control,$81,$41
172,141192,osc1_pw_lo,$00,$80
--- Frame 172: 3 SID changes ---
173,141990,osc1_pw_lo,$80,$00
173,142003,osc1_pw_hi,$01,$02
--- Frame 173: 2 SID changes ---
174,142774,osc1_pw_lo,$00,$80
--- Frame 174: 1 SID changes ---
175,143572,osc1_pw_lo,$80,$00
175,143585,osc1_pw_hi,$02,$03
--- Frame 175: 2 SID changes ---
176,144330,osc1_pw_lo,$00,$80
176,144595,osc1_control,$41,$00
176,144599,osc1_pw_lo,$80,$00
176,144611,osc1_pw_hi,$03,$01
176,144738,osc1_control,$00,$41
--- Frame 176: 5 SID changes ---
177,145425,osc1_control,$41,$81
177,145429,osc1_freq_hi,$06,$81
--- Frame 177: 2 SID changes ---
178,146022,osc1_freq_hi,$81,$06
178,146093,osc1_control,$81,$41
178,146109,osc1_pw_lo,$00,$80
--- Frame 178: 3 SID changes ---
179,146907,osc1_pw_lo,$80,$00
179,146920,osc1_pw_hi,$01,$02
--- Frame 179: 2 SID changes ---
180,147691,osc1_pw_lo,$00,$80
--- Frame 180: 1 SID changes ---
181,148489,osc1_pw_lo,$80,$00
181,148502,osc1_pw_hi,$02,$03
--- Frame 181: 2 SID changes ---
182,149247,osc1_pw_lo,$00,$80
182,149472,osc1_control,$41,$00
182,149476,osc1_pw_lo,$80,$00
182,149488,osc1_pw_hi,$03,$01
182,149616,osc1_freq_hi,$06,$04
182,149627,osc1_freq_lo,$47,$B4
182,149655,osc1_control,$00,$41
--- Frame 182: 7 SID changes ---
183,150352,osc1_control,$41,$81
183,150356,osc1_freq_hi,$04,$81
--- Frame 183: 2 SID changes ---
184,150949,osc1_freq_hi,$81,$04
184,151020,osc1_control,$81,$41
184,151036,osc1_pw_lo,$00,$80
--- Frame 184: 3 SID changes ---
185,151834,osc1_pw_lo,$80,$00
185,151847,osc1_pw_hi,$01,$02
--- Frame 185: 2 SID changes ---
186,152618,osc1_pw_lo,$00,$80
--- Frame 186: 1 SID changes ---
187,153376,osc1_pw_lo,$80,$00
187,153389,osc1_pw_hi,$02,$03
--- Frame 187: 2 SID changes ---
188,154174,osc1_pw_lo,$00,$80
188,154399,osc1_control,$41,$00
188,154403,osc1_pw_lo,$80,$00
188,154415,osc1_pw_hi,$03,$01
188,154582,osc1_control,$00,$41
--- Frame 188: 5 SID changes ---
189,155269,osc1_control,$41,$81
189,155273,osc1_freq_hi,$04,$81
--- Frame 189: 2 SID changes ---
190,155866,osc1_freq_hi,$81,$04
