Loaded: Think_Twice_V.prg @ $1000
Mem[$1573]: A9 06 8D 01 10 A9   (INIT)
Mem[$13D7]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $1573 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $13D7...
frame,cycle,register,old_val,new_val
29,28983,osc3_sustain_release,$70,$00
29,29077,osc3_freq_hi,$15,$1A
29,29089,osc3_freq_lo,$1F,$9C
29,29117,osc3_control,$00,$41
--- Frame 29: 23 SID changes ---
30,29310,osc1_control,$41,$81
30,29314,osc1_freq_hi,$0A,$81
30,29392,osc2_freq_hi,$FF,$01
30,29403,osc2_freq_lo,$9C,$1C
30,29467,osc2_pw_lo,$A0,$BC
30,29530,osc2_freq_hi,$01,$02
30,29541,osc2_freq_lo,$1C,$38
30,29674,osc2_freq_lo,$38,$8C
30,29681,osc2_freq_hi,$02,$FF
30,29834,osc3_control,$41,$81
30,29838,osc3_freq_hi,$1A,$81
--- Frame 30: 11 SID changes ---
31,29955,osc1_freq_hi,$81,$0A
31,30026,osc1_control,$81,$41
31,30042,osc1_pw_lo,$00,$20
31,30237,osc2_freq_hi,$FF,$02
31,30248,osc2_freq_lo,$8C,$F6
31,30312,osc2_pw_lo,$BC,$D8
31,30374,osc2_freq_hi,$02,$01
31,30385,osc2_freq_lo,$F6,$1C
31,30483,osc2_freq_lo,$1C,$7C
31,30490,osc2_freq_hi,$01,$FF
31,30568,osc3_freq_hi,$81,$1F
31,30580,osc3_freq_lo,$9C,$A5
31,30640,osc3_control,$81,$41
31,30696,osc3_pw_lo,$00,$74
--- Frame 31: 14 SID changes ---
32,30977,osc1_pw_lo,$20,$40
32,31132,osc2_freq_hi,$FF,$01
32,31143,osc2_freq_lo,$7C,$DD
32,31247,osc2_pw_lo,$D8,$F4
32,31310,osc2_freq_hi,$01,$02
32,31321,osc2_freq_lo,$DD,$38
32,31414,osc2_freq_lo,$38,$6C
32,31421,osc2_freq_hi,$02,$FF
32,31499,osc3_freq_hi,$1F,$27
32,31511,osc3_freq_lo,$A5,$DF
32,31587,osc3_pw_lo,$74,$E8
--- Frame 32: 11 SID changes ---
33,31908,osc1_pw_lo,$40,$60
33,32063,osc2_freq_hi,$FF,$02
33,32074,osc2_freq_lo,$6C,$38
33,32138,osc2_pw_lo,$F4,$10
33,32151,osc2_pw_hi,$1E,$1F
33,32200,osc2_freq_hi,$02,$01
33,32211,osc2_freq_lo,$38,$1C
33,32309,osc2_freq_lo,$1C,$5C
33,32316,osc2_freq_hi,$01,$FF
33,32434,osc3_freq_hi,$27,$1A
33,32446,osc3_freq_lo,$DF,$9C
33,32522,osc3_pw_lo,$E8,$5C
33,32535,osc3_pw_hi,$05,$06
--- Frame 33: 13 SID changes ---
34,32808,osc1_pw_lo,$60,$80
34,33003,osc2_freq_hi,$FF,$01
34,33014,osc2_freq_lo,$5C,$66
34,33078,osc2_pw_lo,$10,$2C
34,33141,osc2_freq_hi,$01,$02
34,33152,osc2_freq_lo,$66,$38
34,33245,osc2_freq_lo,$38,$4C
34,33252,osc2_freq_hi,$02,$FF
34,33330,osc3_freq_hi,$1A,$1F
34,33342,osc3_freq_lo,$9C,$A5
34,33418,osc3_pw_lo,$5C,$D0
--- Frame 34: 11 SID changes ---
35,33739,osc1_pw_lo,$80,$A0
35,33901,osc2_freq_hi,$FF,$03
35,33912,osc2_freq_lo,$4C,$53
35,33976,osc2_pw_lo,$2C,$48
35,34078,osc2_freq_hi,$03,$01
35,34089,osc2_freq_lo,$53,$1C
35,34187,osc2_freq_lo,$1C,$3C
35,34194,osc2_freq_hi,$01,$FF
35,34279,osc3_freq_hi,$1F,$27
35,34291,osc3_freq_lo,$A5,$DF
35,34367,osc3_pw_lo,$D0,$44
35,34380,osc3_pw_hi,$06,$07
--- Frame 35: 12 SID changes ---
36,34700,osc1_pw_lo,$A0,$C0
36,34855,osc2_freq_hi,$FF,$01
36,34866,osc2_freq_lo,$3C,$1C
36,34930,osc2_pw_lo,$48,$64
36,34993,osc2_freq_hi,$01,$02
36,35004,osc2_freq_lo,$1C,$38
36,35137,osc2_freq_lo,$38,$2C
36,35144,osc2_freq_hi,$02,$FF
36,35222,osc3_freq_hi,$27,$1A
36,35234,osc3_freq_lo,$DF,$9C
36,35310,osc3_pw_lo,$44,$B8
--- Frame 36: 11 SID changes ---
37,35591,osc1_pw_lo,$C0,$E0
37,35786,osc2_freq_hi,$FF,$02
37,35797,osc2_freq_lo,$2C,$CC
37,35870,osc2_pw_lo,$64,$80
37,35932,osc2_freq_hi,$02,$01
37,35943,osc2_freq_lo,$CC,$1C
37,36048,osc2_freq_hi,$01,$FF
37,36126,osc3_freq_hi,$1A,$1F
37,36138,osc3_freq_lo,$9C,$A5
37,36254,osc3_pw_lo,$B8,$2C
37,36267,osc3_pw_hi,$07,$08
--- Frame 37: 11 SID changes ---
38,36535,osc1_pw_lo,$E0,$00
38,36548,osc1_pw_hi,$03,$04
38,36690,osc2_freq_hi,$FF,$01
38,36701,osc2_freq_lo,$1C,$DD
38,36805,osc2_pw_lo,$80,$9C
38,36868,osc2_freq_hi,$01,$02
38,36879,osc2_freq_lo,$DD,$38
38,36972,osc2_freq_lo,$38,$0C
38,36979,osc2_freq_hi,$02,$FF
38,37057,osc3_freq_hi,$1F,$27
38,37069,osc3_freq_lo,$A5,$DF
38,37145,osc3_pw_lo,$2C,$A0
--- Frame 38: 12 SID changes ---
39,37466,osc1_pw_lo,$00,$20
39,37621,osc2_freq_hi,$FF,$02
39,37632,osc2_freq_lo,$0C,$38
39,37696,osc2_pw_lo,$9C,$B8
39,37758,osc2_freq_hi,$02,$01
39,37769,osc2_freq_lo,$38,$1C
