Loaded: Think_Twice_III.prg @ $B100
Mem[$BAC9]: A9 05 8D F4 B1 A9   (INIT)
Mem[$B5CA]: A5 FB 48 A5 FC 48   (PLAY)
Calling INIT @ $BAC9 (subtune 0)...
INIT done. SID regs:
[sid] registers: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 6F 
Running 200 frames via PLAY @ $B5CA...
frame,cycle,register,old_val,new_val
--- Frame 57: 7 SID changes ---
58,49897,osc1_freq_lo,$B1,$A7
58,50018,osc1_pw_lo,$AC,$C3
58,50174,osc2_freq_hi,$1F,$27
58,50186,osc2_freq_lo,$A5,$DF
58,50266,osc2_pw_lo,$30,$74
--- Frame 58: 5 SID changes ---
59,50826,osc1_pw_lo,$C3,$DA
59,50896,osc1_freq_lo,$A7,$B1
59,50989,osc2_freq_hi,$27,$1D
59,51120,osc2_pw_lo,$74,$B8
--- Frame 59: 4 SID changes ---
60,51584,osc1_freq_lo,$B1,$A7
60,51700,osc1_pw_lo,$DA,$F1
60,51770,osc1_freq_lo,$A7,$B1
60,51856,osc2_freq_hi,$1D,$1F
60,51867,osc2_freq_lo,$DF,$A5
60,51947,osc2_pw_lo,$B8,$FC
--- Frame 60: 6 SID changes ---
61,52431,osc1_freq_lo,$B1,$A7
61,52507,osc1_pw_lo,$F1,$08
61,52520,osc1_pw_hi,$05,$06
61,52577,osc1_freq_lo,$A7,$BB
61,52663,osc2_freq_hi,$1F,$27
61,52675,osc2_freq_lo,$A5,$DF
61,52795,osc2_pw_lo,$FC,$40
61,52808,osc2_pw_hi,$04,$05
--- Frame 61: 8 SID changes ---
62,53239,osc1_freq_lo,$BB,$A7
62,53355,osc1_pw_lo,$08,$1F
62,53425,osc1_freq_lo,$A7,$C5
62,53511,osc2_freq_hi,$27,$1D
62,53602,osc2_pw_lo,$40,$84
--- Frame 62: 5 SID changes ---
63,54086,osc1_freq_lo,$C5,$A7
63,54162,osc1_pw_lo,$1F,$36
63,54232,osc1_freq_lo,$A7,$BB
63,54318,osc2_freq_hi,$1D,$1F
63,54329,osc2_freq_lo,$DF,$A5
63,54449,osc2_pw_lo,$84,$C8
--- Frame 63: 6 SID changes ---
64,54893,osc1_freq_lo,$BB,$A7
64,55009,osc1_pw_lo,$36,$4D
64,55079,osc1_freq_lo,$A7,$B1
64,55172,osc2_freq_hi,$1F,$27
64,55184,osc2_freq_lo,$A5,$DF
64,55264,osc2_pw_lo,$C8,$0C
64,55277,osc2_pw_hi,$05,$06
--- Frame 64: 7 SID changes ---
65,55768,osc1_freq_lo,$B1,$A7
65,55844,osc1_pw_lo,$4D,$64
65,55914,osc1_freq_lo,$A7,$B1
65,56000,osc2_freq_hi,$27,$1D
65,56137,osc2_pw_lo,$0C,$50
--- Frame 65: 5 SID changes ---
66,56581,osc1_freq_lo,$B1,$A7
66,56697,osc1_pw_lo,$64,$7B
66,56853,osc2_freq_hi,$1D,$1F
66,56864,osc2_freq_lo,$DF,$A5
66,56944,osc2_pw_lo,$50,$94
--- Frame 66: 5 SID changes ---
67,57510,osc1_pw_lo,$7B,$92
67,57580,osc1_freq_lo,$A7,$C5
